Berks,Pennsylvania,4682.0,414097
Lackawanna,Pennsylvania,3282.0,213006
York,Pennsylvania,5381.0,440604
Lee,South Carolina,431.0,18189
Cheatham,Tennessee,731.0,39575
Robertson,Tennessee,1110.0,67905
Sumner,Tennessee,2412.0,172786
Lavaca,Texas,283.0,19654
McLennan,Texas,3035.0,243394
Medina,Texas,602.0,47920
Rusk,Texas,806.0,53197
Webb,Texas,2182.0,266006
Wichita,Texas,2018.0,132148
Williamson,Texas,3875.0,490619
Box Elder,Utah,518.0,51528
Cache,Utah,704.0,118824
Charles City,Virginia,147.0,7086
Richmond city,Virginia,3122.0,216773
Benton,Washington,1896.0,187519
Mercer,West Virginia,1386.0,61476
Brown,Wisconsin,2519.0,256621
La Crosse,Wisconsin,1146.0,117538
Washington,Wisconsin,1200.0,133422
Teton,Wyoming,109.0,22623
Chambers,Alabama,654.0,34018
Mobile,Alabama,7126.0,414291
Walker,Alabama,1675.0,65593
Santa Cruz,Arizona,351.0,46547
Yavapai,Arizona,3621.0,218586
Benton,Arkansas,2590.0,245231
Boone,Arkansas,617.0,37301
Clark,Arkansas,316.0,22684
Craighead,Arkansas,1390.0,102884
Crittenden,Arkansas,923.0,49511
Grant,Arkansas,293.0,18046
Greene,Arkansas,796.0,43745
Independence,Arkansas,580.0,37030
Poinsett,Arkansas,562.0,24131
Polk,Arkansas,375.0,20290
Pope,Arkansas,901.0,63107
Searcy,Arkansas,149.0,7938
Sebastian,Arkansas,1986.0,127351
Sevier,Arkansas,244.0,17193
Van Buren,Arkansas,294.0,16892
Crowley,Colorado,nan,5537
Grand,Colorado,125.0,14490
Morgan,Colorado,348.0,28288
Tolland,Connecticut,1328.0,151689
Windham,Connecticut,1426.0,117078
Hernando,Florida,3305.0,176797
Indian River,Florida,2084.0,145342
Jackson,Florida,960.0,48721
Martin,Florida,1995.0,153592
Bibb,Georgia,2701.0,154194
Early,Georgia,215.0,10480
Effingham,Georgia,840.0,55852
Glynn,Georgia,1336.0,82623
Laurens,Georgia,882.0,47802
Peach,Georgia,523.0,26907
Rockdale,Georgia,1156.0,87569
Owen,Indiana,360.0,21038
Tippecanoe,Indiana,1701.0,183397
Wayne,Indiana,1295.0,67423
Dubuque,Iowa,922.0,96359
Muscatine,Iowa,509.0,42949
Cherokee,Kansas,391.0,20737
Linn,Kansas,170.0,9524
Morris,Kansas,nan,5694
Sedgwick,Kansas,6576.0,508221
Christian,Kentucky,1047.0,73936
Daviess,Kentucky,1524.0,98724
Henderson,Kentucky,781.0,46362
Pulaski,Kentucky,1300.0,63772
Scott,Kentucky,680.0,51348
Assumption,Louisiana,336.0,22973
Calcasieu,Louisiana,3293.0,197233
Iberia,Louisiana,1230.0,73799
Iberville,Louisiana,577.0,33159
Lafayette,Louisiana,2728.0,234963
Livingston,Louisiana,1925.0,135925
Plaquemines,Louisiana,295.0,23584
St. James,Louisiana,338.0,21581
St. Landry,Louisiana,1612.0,83699
Webster,Louisiana,813.0,40335
West Baton Rouge,Louisiana,369.0,25017
Calvert,Maryland,976.0,90527
Wicomico,Maryland,1463.0,101527
Hampshire,Massachusetts,1426.0,161035
Clinton,Michigan,696.0,77245
Eaton,Michigan,1330.0,108544
Genesee,Michigan,6979.0,413090
Livingston,Michigan,1896.0,185841
Midland,Michigan,894.0,83559
Mower,Minnesota,394.0,39248
Scott,Minnesota,883.0,139490
Holmes,Mississippi,364.0,18547
Jones,Mississippi,1193.0,68313
Scott,Mississippi,525.0,28268
Walthall,Mississippi,270.0,14812
Wilkinson,Mississippi,204.0,9233
Winston,Mississippi,351.0,18519
